G1,G2,group,group2
0.086996034664124,-0.000760161655786,2,1
-0.031710195940108,-0.033087878622972,2,1
0.125960540052485,0.003837273292893,2,1
0.133894183907771,0.005147238425166,2,1
-0.023401120915495,-0.034195857274216,2,1
0.134255818954578,0.003710592516581,2,1
-0.032623835063709,-0.038882378755975,2,1
-0.030712568098697,-0.034134515457507,2,1
0.131100205099574,0.007629045250492,2,1
-0.005972550802778,0.004707553200748,2,1
0.130675271242427,0.004666011503559,2,1
0.134961227723167,0.004744002916972,2,1
-0.031061375697284,-0.042773966169494,2,1
-0.011347776261954,-0.009746782836935,2,1
-0.013262392798378,-0.004716903700742,2,1
-0.013708413849119,-0.005655465602203,2,1
-0.016662457373894,-0.007042623974745,2,1
-0.006838018695988,0.014526141184119,2,1
-0.022105911848732,0.003448409043212,2,1
-0.012709487436375,-0.034396753707592,2,1
0.008703301488754,0.00629608756065,2,1
0.008257258518734,0.017054582358706,2,1
-0.016556412924584,-0.009540294834675,2,1
-0.023957870725154,-0.006411901331337,2,1
-0.022111359281487,-0.000582330504403,2,1
0.004840877825369,0.007555092471443,2,1
-0.023463297672358,-0.026892919775942,2,1
0.016855938132748,0.005407480484165,2,1
0.008665850875254,0.001597417392847,2,1
-0.024327065629627,-0.012533028775374,2,1
-0.019414569689101,-0.016565174990831,2,1
0.086697957090623,0.003862193843667,2,1
0.136056121876081,0.005782481538384,2,1
0.130581923877669,0.006342650865683,2,1
0.108739214752316,0.009897093771647,2,1
0.121692774360912,0.004812758094762,2,1
-0.012483723030903,0.00120211230564,2,1
-0.017103953928924,-0.001229601307782,2,1
-0.00151444178541,0.006183878014301,2,1
0.005414947918781,-0.000835592519189,2,1
0.052400069433471,-0.00176069599161,2,1
-0.015378282228381,0.006380892209838,2,1
0.038436669192544,0.024523505291049,2,1
0.130777256614944,0.003619638405791,2,1
-0.019468117601491,0.010358245818909,2,1
-0.009545995541626,0.002121459946081,2,1
-0.01518128075349,-4.77E-06,2,1
-0.004163084318646,-0.009647902016504,2,1
-0.01711743704476,0.013214845777449,2,1
-0.002371848452991,0.022714031116417,2,1
0.012415441054057,0.012046418339973,2,1
0.011909580518331,0.01251995938013,2,1
-0.021198751340738,0.031995766580239,2,1
-0.005075378400216,0.028116117065715,2,1
-0.00478677655169,0.021425088408482,2,1
-0.024461541265282,0.012706220805087,2,1
-0.010093298184373,0.015429567698839,2,1
-0.011273184597861,0.002133171706138,2,1
0.015316804483626,-0.002938067681303,2,1
0.066364493376418,0.018720586893802,2,1
0.017932322470743,0.034926760617793,2,1
-0.012685612033825,0.011402772276432,2,1
-0.02070975599255,0.012641693487458,2,1
-0.013584164249125,-0.013441694642984,2,1
-0.010335381817402,0.020139351042452,2,1
-0.0146171431795,-0.014639725675809,2,1
-0.021807812311445,0.029811275565976,2,1
-0.010413002383128,0.005346078261119,2,1
-0.024170607942833,0.006502224088121,2,1
-0.024157031606281,0.007365205116415,2,1
-0.014747094186421,0.00253703948442,2,1
-0.022325413677808,0.005441379065843,2,1
-0.016656308218891,-0.004881430209379,2,1
-0.021023337994413,-0.001480844636431,2,1
-0.019122623526922,0.011381078739809,2,1
0.019399127328965,0.000549068426759,2,1
-0.02127115125352,-0.010699449241768,2,1
0.013996144727896,0.018531726579544,2,1
-0.022848866993217,0.004518876276595,2,1
-0.018060267133657,0.004068163570036,2,1
0.000160689328061,-0.003508206812003,2,1
-0.006687456566573,0.001468126524544,2,1
-0.015082051174401,0.031294652535895,2,1
-0.019337746995608,0.037236557091595,2,1
-0.021371343976379,0.034742710739213,2,1
-0.024769299569629,-0.008413403625962,2,1
-0.019043081124266,0.02091724619286,2,1
-0.024628323692396,-0.003427727406073,2,1
-0.018681747814396,-0.001027425887343,2,1
-0.016349483979979,-0.007684191444449,2,1
-0.019310415144772,0.054961179059053,2,1
-0.016490082283029,0.017833799257258,2,1
0.028644048891259,0.019821128322539,2,1
-0.011657601804628,0.021347539325825,2,1
0.007148666509096,0.006923909628775,2,1
0.131554481637406,0.003572418983102,2,1
0.064323444478399,0.026739172533914,2,1
0.008487583257436,0.006985689156582,2,1
-0.02166803656966,-0.036716634378105,2,1
0.004393898421033,0.013234518610448,2,1
-0.018776331224199,-0.018581858998172,2,1
-0.017441621909461,-0.007631933759152,2,1
-0.004126331485209,0.030224061320914,2,1
0.024530338307773,0.020497713446182,2,1
-0.008750266616898,0.005459284959704,2,1
-0.017705332474547,-0.01710372193231,2,1
-0.001827530109782,0.004497850839565,2,1
0.042635212893315,-0.001874620242119,2,1
0.034557572558251,0.007007542455728,2,1
-0.017267088501013,0.012007429513919,2,1
-0.022029268612857,0.017920238380535,2,1
-0.030112838885936,0.001947374561366,2,1
-0.018496441748857,3.16E-05,2,1
-0.024541505032484,0.006066504960072,2,1
-0.019485611738941,0.003310593418173,2,1
-0.020814274012336,0.00337736315994,2,1
-0.020916207315334,-0.004375989631015,2,1
0.004924306060986,0.017548194373899,2,1
-0.012027090206354,0.000446097994809,2,1
-0.010839230422354,0.028474372769467,2,1
-0.010363422991115,0.012512598350983,2,1
-0.021669279713066,0.022016602176132,2,1
-0.02285446176635,0.018792409033448,2,1
-0.019667584494815,0.034398535232478,2,1
-0.016155654050108,0.044140988019546,2,1
-0.023703798042218,0.022988282825895,2,1
-0.012928603644904,-0.00645554368324,2,1
-0.008567261696712,0.047639468185368,2,1
-0.010956766759614,0.043265371710208,2,1
-0.020488752163156,0.039376515301005,2,1
-0.008587686156569,0.047392513542339,2,1
0.020880434331059,0.034690129251156,2,1
0.025651012617443,0.026968470002292,2,1
0.073871685249547,0.019122529491403,2,1
-0.017212993939919,0.001641917353072,2,1
-0.017630729267811,0.003545507415529,2,1
-0.019539081696849,-0.006836208274606,2,1
-0.007755952145956,0.015919345626004,2,1
-0.012522982448734,0.004746534562885,2,1
-0.019738270465277,-0.030098605462717,2,1
-0.020151728700748,0.030074729649835,2,1
-0.015573345352352,-0.002301178043308,2,1
-0.013463733530209,-0.02815111879415,2,1
