HCG1,EOSG1,HCPG1,HCCD,EOSCD,yeo,eco
-0.00205784306621,0.001926743805603,-0.0071108,88.5093869924545,77.3200911045074,5,2
-0.011410918114713,-0.009981638173628,-0.021092,85.3437016248703,104.243627810478,5,2
0.004553610935332,-0.006969294738531,-0.015207,88.4601248502731,90.8433485269547,5,3
-0.012159687024453,-0.005552739778561,-0.046212,90.7341510534287,82.8167962312698,6,3
-0.000274787005631,-0.004258976367894,-0.045916,81.8338474869728,80.2403141498566,6,2
-0.006901962166304,-0.006776439646154,-0.065627,100.133167147636,84.9314723134041,6,2
0.001182629688727,0.011370156861829,-0.054629,84.9321546554565,86.8859694957733,6,2
-0.01841552690894,-0.006778233369142,-0.053158,79.5831279397011,89.1999836564064,6,2
-0.006162403588384,-0.002299253584206,-0.061721,100.020845222473,90.1710773944855,6,2
-0.002111188668733,-0.006474729705049,-0.015358,111.879806065559,125.924591326714,6,2
-0.01134203267572,-0.001138915172645,-0.021156,103.735391640663,119.827452158928,6,2
0.019287082746706,0.007129865956723,0.0061549,88.3036066770554,101.663211774826,6,2
0.049630653177637,0.030114011967175,0.082548,90.8505004167557,94.0845812082291,6,4
0.044599208392539,0.043895030871614,0.11712,89.3259953737259,92.2622633695602,6,2
0.067241910184358,0.019892515334706,0.1434,81.7387377023697,118.499512624741,6,3
0.029666442686065,0.013768840972651,0.13187,85.4477432727814,111.674093985558,6,2
0.047545712667411,0.008920765827076,0.14512,88.0253880143166,117.489625883102,6,2
0.024556926104421,0.01416074078769,0.13994,88.2595372676849,86.6646380901337,6,2
0.031417478213586,-0.012998938674829,0.10885,98.7210294008255,110.925858283043,6,2
0.036549279998491,0.049618799443514,0.15593,91.1611033916473,80.5411559820175,6,2
0.02634688358185,0.019893932269474,0.14812,100.951930117607,98.4908670186997,6,2
0.014362853422222,0.018634975178082,0.075811,99.2841930747032,95.8735675692558,6,1
0.006795011427433,0.010889594043406,0.15172,104.779239821434,117.743131184578,6,2
0.017654715503807,0.007338444700586,0.11401,95.9386523008347,112.090151691437,6,1
-0.004407902352769,0.010697034423093,0.075972,77.9788865089417,78.248671412468,6,1
0.001173937987646,0.02599430459419,0.090572,82.7287357568741,78.8039559364319,6,1
0.006348052562641,0.004374642526802,0.060293,93.6403193295002,103.183996653557,6,1
-0.014531904611558,-0.026053380888136,-0.065075,90.8313757419586,76.9292959451675,6,2
-0.006215538262457,0.002013682338754,-0.052823,88.116443157196,103.900644397736,6,2
-0.009360110493655,-0.014814225954818,-0.0015736,92.098067355156,96.0798840284348,6,0
-0.00755817204615,-0.007833801428206,0.0067118,94.3014284491539,96.1054803550243,6,0
0.015944966493235,0.022585894186537,0.1125,102.125894832611,114.594979739189,6,2
-0.001321005876699,0.013990338499835,0.085381,89.8780758857727,97.2897501707077,6,2
-0.018568140766213,-0.001555702654238,-0.031905,78.1631435573101,84.6442917227745,7,3
-0.015269956153315,-0.025750487977307,-0.056811,78.4362347841263,81.7099304676056,7,3
-0.019615922114819,-0.012364336487759,-0.048123,74.6175712585449,77.8379377365112,7,3
-0.017847991044196,-0.003807381485826,-0.031363,82.4696150064468,91.6810067534447,7,3
-0.02279193396498,-0.00190813959961,-0.064331,84.6094116568565,92.4529505491257,7,3
0.016397784989086,0.013104508014598,0.011896,99.3201084375382,89.015699505806,7,2
0.02618600079763,0.01320743966877,-0.0059851,122.521482253075,100.417001748085,7,2
0.009567901211442,-0.003220066426764,-0.0038819,91.6181596755982,86.70056848526,7,3
0.008592215498648,-0.00290380766936,-0.0091002,87.5640015363693,90.4635521173477,7,2
0.005777686948209,-0.000555743967126,-0.014659,105.17132370472,99.1530671358109,7,2
0.006359727046864,-0.003498913398904,-0.013724,97.2957206845284,85.1745193779469,7,2
0.00189583336161,-0.007256063090989,-0.02739,101.653551578522,106.744069433212,7,2
-0.004103662683392,-0.014972211461052,-0.018608,91.9327937245369,103.726981258392,7,2
-0.002868017666366,0.007695119273029,0.0076152,101.592949128151,94.9329108476639,7,4
-0.012909365284086,0.008002039626506,0.087769,133.41640458107,116.886897444725,7,4
0.037261909435034,0.016625917723513,0.053144,92.1108554005623,102.676288843155,7,4
0.01549703840599,0.008985106457477,0.076479,86.246524977684,101.097846412659,7,2
0.037631610366481,0.025159497588028,0.077558,102.851078820229,107.281943678856,7,4
0.055769709941227,0.015424073797183,0.15041,96.4528793811798,115.925771689415,7,2
0.041567795237881,0.028608915343654,0.107,93.2709896802902,99.4773534536362,7,1
0.034150224987601,0.037188132934738,0.15,101.829634165764,102.947420859337,7,2
0.060418573200241,0.030989465125673,0.15797,97.6593772649765,95.0255567789078,7,2
-0.011353048572402,0.00093089525626,-0.003512,109.916401004791,103.12693157196,7,0
0.036713632066522,0.046812382937496,0.14569,89.7551950216293,80.5867304801941,7,2
0.028395938030201,0.040201369505826,0.15467,94.7410905838013,73.3772863149643,7,2
0.03494663935671,0.035445992918197,0.12264,90.1908292889595,103.627785801888,7,2
0.032712862674115,0.0416785846733,0.15143,81.028253698349,73.699004638195,7,2
0.021500351465518,0.033125596050709,0.12537,76.4952404975891,79.6974014997482,7,2
0.006312944118513,0.023024368801543,0.11701,96.7049644231796,91.4556852340698,7,1
0.011585321004166,0.021937123448632,0.084577,90.0712835073471,77.292470574379,7,1
-0.01640757970441,-0.006206971308318,-0.034555,93.9541372299194,97.5870176792145,7,0
-0.010632568796281,-0.001225878946178,-0.015553,82.5899629831314,88.8436737298966,7,0
-0.006115789391416,-0.020580947680834,-0.049786,103.318801158667,80.7405562281609,7,2
-0.014240205432511,0.008544142713042,-0.030021,87.619821023941,88.4401040315628,7,1
-0.003394861369499,-0.008265078502308,-0.056448,96.6649992227554,98.5997142076492,7,2
-0.011933095489858,-0.006340727290226,-0.01893,82.7239931583405,89.8255981206894,7,1
0.006611407367373,0.02162053952591,-0.013109,97.5253513932228,99.6820966720581,7,1
-8.85E-05,-0.0126244207312,-0.05786,82.5430594205856,91.6686268568039,7,2
-0.018739541352216,-0.007323213051554,-0.057194,81.0065402984619,81.5302045583725,7,2
